year,month,ppt,tmean,tmax,tmin,tdmean,vpdmax,vpdmin,Q,PET
2019,4,2.732049999,10.28815475,17.60824981,2.968200046,-1.927049988,15.79919977,2.385349998,81.38333333,121.2148063
2019,5,50.45539989,8.863174748,15.20075011,2.525700004,2.063900019,10.8829,1.070250007,53.82258065,113.3498731
2019,6,0.541899998,17.24333954,24.64344997,9.843349981,2.62965,24.75005007,4.86424998,20.711,175.6138644
2019,7,2.00280002,20.64357958,27.87115002,13.41609998,4.001550034,29.68835001,6.88664999,5.276129032,191.3530997
2019,8,0,21.9708395,29.67465,14.26714993,0.921800008,33.08730001,9.061400008,1.949677419,191.003243
2019,9,6.84910005,17.61971965,24.33034983,10.90924988,1.652900022,23.07685013,3.700800014,1.339,125.5842716
2019,10,0,12.87792969,20.58620005,5.169750065,-9.912849951,20.4631999,5.174950004,2.974193548,98.41944456
2019,11,96.04825039,9.397334743,15.60855012,3.186199975,-9.451549983,15.63590007,3.947249985,5.807333333,51.70064031
2019,12,119.0895504,4.533109868,9.255600047,-0.1893,-4.670249993,7.23179996,1.382600001,58.16129032,29.32381193
2020,1,4.246949995,6.220200312,12.16255002,0.278749987,-6.592600024,10.68100004,1.937800002,15.33870968,46.21739964
2020,2,10.93360007,6.144264817,12.75184989,-0.463199978,-8.612400007,11.95805001,2.308300015,10.88965517,57.66560506
2020,3,151.273201,4.433904856,9.360099912,-0.49215,-2.227800015,6.753500009,0.604650001,77.77096774,51.62887153
2020,4,125.2493999,8.990539765,15.57740016,2.403750012,0.115899993,12.86025,1.56105002,250.9966667,97.11145841
2020,5,1.246849996,15.09515452,23.44444981,6.745999968,0.758349987,22.73080015,3.183350027,35.01612903,180.0683542
2020,6,0.876949995,17.39266448,25.34944992,9.435999942,1.39409999,26.54759998,5.460399973,10.25433333,186.343031
2020,7,0.10415,21.21186447,29.21545029,13.20834999,0.504499985,32.61105013,7.104250026,1.892258065,210.156095
2020,8,9.436749968,23.40095444,28.78410006,18.01789994,2.940249968,32.95575008,11.03760004,0.505483871,149.5566184
2020,9,0,21.2689146,26.76984997,15.7680501,-0.898549999,30.21049976,11.23600008,0.463333333,119.9303376
2020,10,0.0058,16.9737246,22.9753499,10.97219999,-5.835599983,25.63210011,8.230649948,1.133870968,92.52686354
2020,11,33.23619962,8.252429867,13.51210008,2.992850013,-7.443299937,12.9848001,3.544350034,4.699333333,45.63037537
2020,12,64.80074997,5.329444909,10.7611999,-0.102199994,-11.4322,10.60155001,2.909449995,5.314193548,36.27841833
2021,1,102.655077,4.172939897,9.022549701,-0.676524988,-7.107344866,8.561429834,2.23352493,9.39516129,32.58981571
2021,2,8.144679737,5.384859836,10.81419983,-0.044365,-7.740649772,9.791879821,2.312724942,16.20714286,48.07501621
2021,3,59.66115799,3.824069905,9.422269773,-1.774014972,-6.700954866,8.929799795,1.502489966,16.52806452,61.5569334
2021,4,2.801869911,10.22394977,16.58479967,3.863264899,-4.701934898,16.01841469,3.390759909,10.316,108.6509793
2021,5,0.766244972,13.45398464,19.98627968,6.921809816,-1.200694956,19.47026453,4.37473489,4.530322581,141.8087136
2021,6,1.489024974,19.8829145,26.9389842,12.82697468,1.037029993,30.9751791,8.951144719,0.846333333,182.3116216
2021,7,19.64777451,22.73248453,28.40493917,17.06018953,6.950939822,29.56655436,9.696124744,0.656774194,165.4915553
2021,8,3.18738494,21.94877453,27.69267941,16.20500951,4.492984867,29.70726938,9.432909679,0.42516129,152.3233028
2021,9,0.693999987,19.82657957,25.13932962,14.51397967,1.894014938,26.08189945,7.880129814,0.536333333,112.3279742
2021,10,34.8046792,10.90387471,17.62253952,4.185344863,-2.362749942,13.04312959,3.043919897,1.58483871,80.7895192
2021,11,0,11.79585967,16.64275937,6.949109852,-6.68153491,15.41689467,5.452639854,2.848666667,50.39485826
2021,12,232.7523041,4.35681488,8.752689838,-0.038954979,-6.133354795,8.025989842,2.35604493,151.3841935,23.20483208
