datetime,runoff_5,runoff_120,sc_5,sc_120,runoff,sc
1/11/16,305.2,172.6,227.17,325.76,1110,161.5
2/17/16,257.8,258.19,293.57,273.23,1080,592.71
2/25/16,429.6,291.95,231,267.31,2900,150.54
2/26/16,924,315.55,209.58,264.96,2190,40.51
2/27/16,1282.4,329.28,170.76,261.48,1150,64.49
8/1/16,176.06,112.58,457.4,381.5,1420,185.14
3/29/17,505.4,231.83,441.44,351.16,1080,234.97
3/30/17,653.2,239.67,383.01,349.6,969,155.95
3/31/17,776.8,244.9,314.19,347.41,913,151.93
4/1/17,875.6,245.9,253.37,346.22,1380,156.91
4/2/17,1038.4,251.62,204.95,346.48,1090,127.89
4/4/17,1037.6,262.65,144.11,347.23,1200,140.84
4/5/17,1083.8,271.33,141.09,347.58,1060,128.82
4/6/17,1113.2,279.07,136.46,347.73,1010,126.8
4/7/17,1039.2,285.97,130.44,347.65,1290,118.78
4/8/17,1079.2,295.22,128.62,347.18,965,105.76
10/30/17,81.58,81.26,533.41,405.26,916,371.34
1/13/18,114.24,67.98,712,473.43,1480,453.73
1/14/18,399.88,79.95,657.57,473.3,1100,197.71
2/26/18,580.4,182.12,281.45,398.61,1210,197.78
3/2/18,850,194.31,180.96,393.54,1430,188.7
3/3/18,956.4,205.49,170.94,393.82,1650,232.68
3/4/18,1044.4,218.59,177.92,394.37,1230,215.66
3/5/18,1117.8,228.19,189.7,394.74,977,208.63
4/16/18,318.8,394.78,251.11,375.91,1610,233.73
4/17/18,567.4,407.75,246.76,373.44,1990,64.71
4/18/18,897.8,423.89,210.35,369.44,1120,56.69
8/4/18,237,304.11,206.42,311.55,993,223.36
8/5/18,391.6,306.7,209.81,311.68,1140,81.34
11/3/18,275,293.34,223.87,259.09,2520,78.4
11/4/18,705.2,313.81,182.25,255.18,2700,0
11/5/18,1184.4,335.85,131.75,250.7,1270,0
11/6/18,1387.4,346.05,88.06,246.22,1040,0
11/7/18,1550,354.37,50.77,241.77,1100,14.32
11/13/18,762.8,393.2,43.45,218.49,998,61.19
11/14/18,794.8,400.98,51.43,214.89,1120,36.17
11/16/18,869.2,415.95,44.79,207.01,930,53.12
11/17/18,901.6,422.78,44.97,203.33,959,198.1
11/25/18,616.4,443.4,154.6,189.42,1390,141.93
11/26/18,742,451.51,147.57,189,1430,59.91
11/27/18,885.6,460.98,128.55,188.56,1960,18.89
11/28/18,1154.2,475.48,103.13,187.07,1410,0
11/29/18,1332.4,485.71,74.34,185.61,984,17.85
12/17/18,339.8,501.26,214.72,180.3,946,192.46
12/21/18,640.6,513.33,153.04,177.01,1920,87.37
12/22/18,913.4,525.23,124.01,176.23,2810,0
12/23/18,1286.2,545.84,85.52,174.34,1420,0
12/24/18,1429,555.54,60.84,172.77,976,0
1/1/19,688.4,595.26,93.4,162.42,1230,83.13
1/2/19,822,604.69,94.58,160.59,914,49.11
1/6/19,846,626.79,66.89,152.85,949,89.03
1/24/19,354.4,670.56,429.5,133.11,1280,464.64
1/25/19,557.2,675.15,476.08,134.92,2450,103.62
1/26/19,949.2,691.41,443.46,134.23,1270,38.6
11/25/19,240.6,96.91,296.64,377.92,1010,127.08
12/11/19,401.8,142.71,453.3,368.06,1060,212.73
12/14/19,745.4,162.27,227.47,364.32,1260,171.67
12/15/19,934.8,172.33,216.31,362.97,1320,101.65
5/1/20,457,303.39,85.74,197.28,1180,65.68
5/2/20,606.6,309.63,79.72,196.26,1170,0
12/1/20,360.4,115.49,155.34,288.97,1900,0
12/2/20,688.6,130.88,122.5,286.47,1330,0
12/25/20,218.2,194.42,178.42,250.29,2300,177.56
12/26/20,634.8,213.29,183.8,249.41,2820,0
12/27/20,1156.8,236.47,151.27,246.93,1410,0
3/2/21,505.2,381.92,663.18,231.05,936,361.11
8/23/21,242.04,156.57,332.23,255.92,3410,0
